"";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu";"MLEcu"
"11";1,40878975996376;-6,71776641575828;1,37240473431777;1,40159457888814;1,40496926495134;1,45187880097818;0,59695256622611;1,83425519084057;-87,9043960974661;1,40218819281873;1,67673995540853;1,40600350038532;3,36802558859306;1,63502846979541;1,40621102985873;1,40932011053483;1,3594650608306;-3,75431319116936;-0,780989147764782;1,40148379834714;1,40939655505803;1,40219126582279;1,40308391824569;1,78403878241261;1,39633779673387;1,03435665498876;14,1919775961867;1,41993816890452;1,75715105620787;1,45282345788442;-12,5620885055649;0,961455858250136;4,06272317611686;-0,451290802206618;7,14898912576641;5,99621940025168;2,13447824531162;6,74661089946153;1,26705831572382;1,07370904057064;0,271619415635087;1,41869504693801;1,42668325058253;3,24663843932042;1,40798358545205;26,0307547060768;1,65583683803548;-1,23976855517824;1,40202349458327;1,40075476483898
"12";0,0171473017250428;1,38923461868895;2,61133787207954;-0,00526944364782622;1,68878580181299;1,31289743206963;105,521586515457;1,6535505291845;1,40302305155555;1,40865535036509;11,9102491512566;1,42798978371771;1,4811368145107;0,0332875446541401;-4,7461540714862;1,41451198552126;22,994954385373;1,4059857032825;1,40606861949403;1,25413128051059;1,45035424941256;-10,8453099594984;3,82239580807054;-0,658220624210216;1,4484444375949;1,1153556151737;1,2077835702649;0,767748978469145;0,831288435758882;1,40291923531818;0,884117386783037;1,3968175621609;1,43525872287934;-1,64346631268186;-6,45560622529633;0,820252432477883;1,93399920269301;1,57520531772911;1,00973796470715;1,42154046693956;1,40261736658989;1,59378672225732;1,49145474168964;-0,822074262412785;6,66847126028758;25,0925242082865;1,379496503502;1,42217387384289;0,39841517988101;1,10655134534426
"13";3,30713140385324;1,74302351214572;1,46537242468103;-2,24153865202834;-4,2304737736778;1,40198075611576;1,4025140094759;1,40435813853047;0,994620653257186;1,39691851126088;1,40434963074719;11,5566924408216;0,380567654825697;1,43337753584697;-25,8975986451535;140,918186639716;1,42002331551262;1,40571876514896;1,38297370891532;1,40523062948988;1,7132582102031;-9,95311641764054;2,78379511266881;15,9445649237393;1,4043964397691;231,544719328921;0,491265828609918;1,45940729616204;2,1662000658736;1,42241497698728;1,39647483514713;1,44354184003334;1,53411089818856;2,20092230784187;94,1238791291668;-7,13724345018384;1,42461885930479;1,4023454640233;1,40421130471649;-0,914104943926306;1,64681120665784;0,912429079945364;-0,0412969624399722;-1,17210739262473;-2,29146128682434;1,40043367423574;1,6479775426436;2,65499004422293;1,88383376039826;-2,73297862832747
"14";1,50622739459982;1,41187538260386;1,8616494513614;4,8240262809601;5,04797751149675;0,185447238233957;1,46684761816039;1,41443679964832;1,60953027550438;1,63036932957886;1,43091982586993;3,38244915646454;1,47209483033511;-0,0969513860329272;1,43476698244032;1,35765657447742;-14,1320762483355;1,53379170810551;11,4754113580568;1,006266993176;1,62291630852866;1,14020689878827;1,60393120051627;1,40984272954189;13,0328830226541;299,981503448426;5,78927294732525;2,59926558175769;2,02917998398674;2,02565455378337;1,40264128932248;1,44408066522072;0,892782295896428;-3,9290962239077;1,40829101154087;1,4050615621477;-477,597665234832;1,57476559992542;1,38519923419124;1,18251724909606;-0,405180241934211;-4,37697093852096;1,40591724440988;-9,68543205502938;0,563265321869094;1,43943268583465;0,102460646538148;6,25740480466057;1,54187540344514;0,934031027953388
"15";1,41651504427791;-0,970834646814325;48,5001247533274;1,40084143940834;1,40423656049885;-12,850927034056;31,6456321963288;1,31251484072389;-23,7954576169958;-4,02043354582473;0,897186193500715;4,56314662650858;1,40549140896067;-4,36749802789062;2,6403716040881;2,53737499301689;1,40919939861868;1,4005546976213;-0,789800264287651;0,990769131556517;1,30567074013404;-5,10826936231984;-27,5248848544504;1,28950548539349;2,05982559448846;0,931051245822845;1,51987365341803;1,40077286310776;1,40167710695084;1,11890297791147;0,950856956166017;19,8001471310758;1,49331591391665;1,40436443764315;1,99361649825636;2,22884688709809;0,887457330163236;1,40467452143858;2,94430841075473;-336,176074953815;2,26510821237908;1,9964608737488;-5,04750635809253;10,7145831155954;1,12963941287002;0,824719676202498;1,64461509059357;1,40093396867415;-4,48649409126941;1,40142956533313
"16";1,4016619651428;1,6039707347996;1,54257076745437;-2,51352698321964;1,40160594943051;7,9018681109008;1,41547168340455;1,48863148373988;1,37990874052789;1,42370003487264;1,74312964775968;6,26478665594591;1,33193534933307;1,40411115376883;1,40250464376668;6,80433029041541;1,40123385391073;1,05916218446938;245,852379501929;1,49383380785986;1,40396666758515;2,71015317084517;1,42895811145039;1,62678773747179;1,42882504388367;1,37895390959625;1,40124657304804;18,1730737261867;1,41584194632923;-16,6956425619849;6,07686877634437;1,37899575419038;1,58154845398492;1,40986087082528;0,693210652240021;2,68108293667658;1,40674806833851;-6,51958712460324;4,84137016547597;1,31911772629524;-3,00660690096755;1,51677347086605;1,37069237732924;1,90760137107849;1,40562609754848;1,34039981584945;5,14000393996587;1,42164002451935;-1,93055388382257;1,61212469800833
"17";5,51442233351354;1,40179203968842;2,80832972666232;1,38077798478827;1,56296728080193;1,59884047949527;1,56347793157337;-0,397984706419765;1,43447609562202;1,40227932403605;1,42292545318628;-1,44927325942986;1,40434011623208;1,41744104517236;1,41957097545252;2,65895939463008;1,55544925053883;1,40158541002629;1,40185383831252;1,3731309229292;1,50726751842873;6,50572928150799;1,40192907942911;0,751325749155062;1,19360842651649;1,40531402536881;1,48813942712903;1,41962764475402;0,743862528259376;2,69270737222691;1,48850762507235;0,897296531616796;1,40124478868123;14,9980976521451;1,63517464843479;2,1762305613584;0,509752691182586;1,68995526587216;1,41813255440631;2,00675564500083;112,063212916282;0,939934712117418;1,40577391900673;1,40203815194178;-77,2288182453969;1,42508226998411;0,764923490835658;54,0717216153755;1,41524852156914;0,296247848281986
"18";3,2066356166883;1,40089817651836;0,360981178576136;1,33144720471799;-3,5055753419249;1,86083677114113;1,43271088637032;1,30209557074425;-49,0615910723573;1,77994612407717;1,40191186052234;1,40355267213934;1,41299117541669;5,82902756111588;1,6318357320192;1,40057013923466;1,62465331021063;1,26000074384536;-28,4922357231833;1,54451363463818;0,477587802387124;0,939571605070191;4,49356604789326;3,61863497205926;1,40496790513433;1,53659332344297;1,40082030056209;1,51550201852657;1,4061658640584;1,40182784409257;0,894654345014489;9,36115686962346;1,43155456803339;0,443560567546193;1,44593085233164;1,40113780779162;1,66551303101027;-2,16004280422479;1,40854583282981;1,47653959661164;1,59365497282385;1,40144219458043;1,27282883130229;-5,13118180939488;1,40395253838176;1,45231680815014;6,36376800082854;1,39466745073814;2,11092474474935;3,01932965600304
"19";1,40924485535747;18,3742462745277;1,12877439904366;15,1279569516858;1,55347637880903;1,40315770858428;1,46195961319831;1,60157988922536;19,608157505538;1,41270860621852;6,60413695524984;1,40249858717765;0,659972523976082;0,555551289627509;-0,000272846643557756;1,89425497088713;1,40045321463188;1,46430686647436;1,40200027593219;-1,45618434618654;-3,30131271820247;1,40704689212753;0,935645232500632;1,44867212235263;1,95230797438785;1,88706238588809;1,06883222153962;11,7627829539632;1,55807680042606;0,937207775163021;2,67581989383205;1,41778134805391;1,41373064157132;16,8705994183693;346,955199090516;1,42253127552744;1,40024218098072;1,40525449504168;1,40366226218022;0,733765317239013;0,392719681940237;1,46830623505874;1,40254079661573;1,53940321584161;1,40988727703225;1,39957325446367;83,6371523512436;1,64176167493521;2,86139114889424;3,5917355279826
"20";-6,06024401831088;2,1656760797654;2,21608562022202;-0,0377598139977362;1,40066827416944;18,331148788677;1,28700305910962;1,41369740810912;1,59064330553978;8,33372606994665;1,46090030517398;1,58079842431505;-1,30069976392929;1,38289274184819;1,54014492365582;1,39515921501783;-11,506241664284;0,410085250594959;4,58546088599591;1,41951025865563;14,2990580859515;1,64624381998857;1,63745760861126;1,430882391098;4,53245993622664;2,47555144231825;3,47247075911276;1,54753377012085;1,102147520726;1,42257732185115;1,4015502372391;1,90005073691556;1,42096114524935;1,17735186945721;1,89499439540572;1,40052417520827;1,73918100138172;1,40630876701815;1,49935001975867;1,45744320959194;12,5979691048502;1,86440619227703;3,14730375449276;1,40381942927478;-0,622824411120515;1,4005427558247;-0,668968594693286;0,74528978151538;5,18130237578219;23,6006325682485
"21";1,73971487413584;1,56673703125863;-0,0779930771916568;-3,04682931389738;5,95838484446735;1,94071043296762;2,11922142779562;1,4157256622488;-8,49309688986524;-1,32706925619936;1,48103100288794;-2,09345101067662;0,594657432245397;1,66285037597261;1,33652008310039;1,554210941252;1,30393574907622;1,13238767428044;-29,2095793989585;1,40979533607093;1,29798496340406;-3,28465458191887;23,9663431864165;1,40976996307472;1,41527426819272;1,86482597831561;1,40431264931961;1,42572002088329;1,51128113275611;1,41739703451493;34,0033745170693;1,40352259256013;1,40168576927011;1,40322353022766;1,51853639395802;0,893717298438751;-26,9897171613116;25,8119656794332;-2,21379728393739;10,2512035029039;0,556292891251791;-0,58454951309231;1,31394818698102;1,40919740529477;1,40670983150071;3,40660926180733;0,766462145704239;13,6265192970535;0,56870369149328;1,41551621387368
"22";1,09414965264731;1,4031130619293;-0,0713533217798208;0,404956429461;1,42824892592142;1,42821217916648;-3,86085935024622;2,03629825217619;-68,8524714386101;1,572013301752;1,62414525615706;1,95685938459735;1,81314975935739;1,60939579416929;1,40077131162724;2,8237233903567;-0,127736802735829;1,5951007237656;-24,1549255498213;1,40461073037222;1,83581012149153;-1,56548836201016;1,46086302995443;1,40839566754474;-20,2598409528475;1,86656910454371;1,40237848952835;-4,22349793742508;-13,7436760472025;6,93868845823205;13,3224158453098;1,40994028233843;1,39142007210077;1,4017492205799;2,25496486907388;1,40456929230839;1,44935039757173;0,840711475430458;-0,225553824389255;3,13282736534007;0,702150441453199;1,40173057734599;2,07836066207991;112,961344542255;1,40244214456883;1,4016361053355;1,42293120879526;13,6015826870765;0,542276074411539;1,44475139684858
"23";1,92935115773456;1,42259724468645;-3,79246832279097;1,73576816919167;-11,4008543699335;1461,92256019141;4,44308601114998;0,819218742604066;0,690634929503518;-2,31430600276464;3,20787102569764;0,584835849810355;1,37428635399402;-3,26754418555074;1,57795941107594;1,92614722626359;-0,943285373501091;-2,62525962380873;2,09991316582469;16,5986979644738;-1,2523620511569;3,47766236201795;1,18755022864922;1,45244825839323;0,949190082076251;1,74594401001546;1,4007086681482;0,331143667572126;1,38368929191012;1,38160593964044;1,43084800531716;1,25014783469958;0,217566134767495;39,3954249104639;1,40376175962339;4,20586183497187;-4,2063750578971;-3,67094766475092;1,47818501149607;-1,52141205927371;1,45465111789117;5,40579064638501;1,41448122024512;1,42839873494786;1,57729495065782;-15,1483777229546;18,6797725044168;1,45690059646529;1,47811116176881;1,40950198440057
"24";1,40144187105588;0,568351882594615;0,423700235823002;1,45580124887282;-0,12424783070303;1,44649269102555;1,13744510879536;1,42740500191376;1,61278574179362;-3,36314598909265;1,41417934277341;1,24013254300519;1,35572616377704;-0,335351539634251;-3,14636799728534;1,40116386289873;1,24124829731115;1,40788352802944;-4,04577511119163;1,40491433560426;1,38800190456536;1,46129562143861;1,43436391518577;1,46926589531603;1,48288733207247;1,40447854986004;3,82920924887778;1,72281372202503;1,40547717900001;1,3959600417501;1,44783023863268;1,32637415025966;-2,95660628219242;2,85504351045011;1,4758887032973;1,55826940746508;1,43247391075327;1,40114268310876;1,40562472788197;2,92240577628046;1,4092643933498;1,27448330233533;1,52807858055324;2,30895873415872;1,4013081433168;1,38777285630253;1,40682645150514;1,42782778790663;1,52161626038646;2,77297998269978
"25";1,40074743622123;1,39954348172448;41,9155552718674;1,4033042715688;1,35229954633792;-1,6828743276379;4,73473630687286;1,39918568255729;1,5577358148787;10,0019744323001;2,1346297702413;-47,7148278990873;4,59208989944159;1,3955382447167;1,44738582429847;-0,213143613269968;1,8971036407521;1,34901428550494;1,5806922273542;1,99217097416521;1,45678349836411;1,40265150582753;-13,5248092308992;-0,0585835535041284;-22,6029969241146;2,73733235436575;1,60819049245776;1,4069170633526;0,88304834351932;2,85305555918966;1,40017654976706;1,40883192693988;-44,3670433259369;1,42343309274524;1,57787147192467;-1,2211259264898;3,51475299110173;2,08785949491212;1,40282877117212;1,46345945190676;1,44651933798208;1,64417299426274;3,27958037257576;1,61968773666103;5,81546770524152;1,46802131569273;2,00469099071305;0,615853367803568;-0,165066975201363;1,40206882358294
"26";6,14679791863435;1,44863424529503;1,46033412515309;1,78014640392453;-57,3218039700738;1,38547816304377;1,54822595802914;1,52656024377721;-0,259253847139661;1,49438668628521;1,40162178268975;1,53809447796881;2,93630355646231;1,40089819782667;1,40490404810124;1,40236352635144;1,53444240820887;1,41139594526207;1,63153921708738;1,47710096016492;3,4498108976282;1,40432278310325;1,39093836242582;0,478109100196408;1,40135392439029;1,4008862861209;0,68849458264545;1,41726854873236;1,74107619549476;0,876855151961488;1,40153118708658;1,4098002614487;2,3817483400987;10,6783330173381;3,01428795077717;1,25969419731758;62,2317077953296;1,67363274160577;2,18285594660511;13,074989291453;1,42203430716401;7,64394312528659;1,23214957768856;-3,03737814796495;1,48672204683208;1,29509293023293;1,40837007338762;1,4014204954951;1,33412772340162;1,40087725176457
"27";1,84634942028126;1,99676750987562;1,53531557148468;1,61882147065438;1,400914638191;3,22177525795159;-13,3348223148487;1,50646281964528;1,40529840441687;1,40199988454017;1,41114378833553;1,40324401703459;2,06499562678094;-42,6578484806619;3,49195297911266;5,09143652824832;-6,13249732729016;2,62498007651877;10,2633149221752;1,40356116762724;1,68295193513538;1,55038728860888;1,40137486440712;1,43052573778214;1,31916019051777;0,869250379319637;1,393195686194;-20,6403883907299;1,48968006776264;1,42473195451725;2,14234948110488;1,4031564975345;1,40116543706151;1,45721351555133;-0,587459955236898;1,31783024159023;0,439004815724005;11,1864782774238;-16,0071118542981;1,85452558521942;-6,54635082997704;1,49821357321286;-2,01763620951148;4,21647574798377;0,898281123369828;1,48938308964417;1,41800912757735;1,34622137363987;-7,797818951475;-56,8036533244755
"28";-0,604885218120257;1,37981731435927;2,4214275859352;1,69599221805873;2,68627156034083;-13,1954531709201;6,01239527243709;-2,30248247550278;1,70121627436393;0,277946503883647;1,75635795012033;-0,394503065497705;-2,17888276255141;2,54951353445282;1,41543573068793;1,41939438244197;2,00686548767239;1,41712428731432;3,69044578449468;3,17361821500803;1,38960075544181;8,26274527971012;1,44772051504436;-0,877483379130149;-1,30518840634585;1,40319101898232;1,23272893023722;-26,7869800831384;3,15214739824961;1,39422067603131;38,3319682761291;1,36932304047149;1,43900336158348;0,661640953814898;-0,803791222092821;1,16853462883805;-2,88543013586392;-3,0418990692003;23,1141216299957;-2,65683131393708;2,18618374056858;1,40083350730265;1,40651803194905;1,59399934396996;-0,1915578089395;1,41844679977613;1,37858025650028;-4,13743559490284;1,37840353913405;1,42800448167265
"29";-22,5257818456859;-0,282739324442026;1,47195762562646;1,4016617053465;-4,60260957574752;1,68839138709212;1,40937296407134;0,302129057407363;25,631180758145;1,44925467294112;27,1963617026646;1,03948463599438;1,37950754496843;7,04400478313001;1,39116308278036;1,42445084067078;1,64636986416816;1,22101324122036;0,811108018010836;4,64049501446072;-3,00326860134287;1,4327127548935;1,62692386086452;1,40620650456814;1,42830693545879;1,46599455631721;1,87577858459513;1,47627722111564;1,39237831150875;0,509845400483171;11,4218968395681;1,4528183488292;1,82805983111009;1,0822265141247;4,18438477190158;38,8924588794358;0,473706512447039;0,869541316520161;1,40236569953955;-4,5861732284143;1,44300527742796;1,56525782252479;1,61006864963522;1,40426669567623;2,06868667583375;0,0413117510002294;13,535075545597;-0,41877604879839;-1,83989866671072;0,676229811413403
"30";4,17417206861426;-6,35264767171092;1,49709328225376;-12,6432693405508;-6,00561609429571;1,65431511329399;1,4300522882221;-7,10149124422187;1,37341010283647;1,4001139068011;1,40043097363603;1,40632250561218;-2,83580176610525;1,40481800633192;0,957303449361956;-8,79795374641105;3,40861673645616;1,41584581969719;1,37699856859505;6,25619339060564;2,10250304374499;4,96377286707277;1,39965411493876;1,49496023984155;1,42297122438284;-8,17754770225247;2,77609530671223;1,42134339363366;2,73478985353355;1,40387334007541;1,39794832566713;1,38714834043057;1,4053131576044;1,82968212514186;1,49513072685054;1,5373343962091;2,76168253456981;2,41396583255257;1,40575766556807;10,538981618215;1,83024511817278;1,41148063278349;1,29115030447644;1,46330859855896;1,42778089588687;2,8590451124542;1,48591153993323;2,10504989135166;1,45029933881801;2,04658589246645
"31";-125,632055355791;-179,544242946624;1,49170138002613;0,199904723281966;1,40141261194211;1,40271713910031;1,55996461461739;1,44526572376375;-5,0271049631766;4,06748940156086;1,40238185394933;2,85587767990315;-9,72797954981505;1,40093556006558;60,7404201872031;22,7530692894013;1,40197787545164;1,1713111290336;-16,2551132756571;1,40125607099373;4,89178932079338;1,67247740314185;7,90760725892567;1,68071626917142;0,947273106838544;1,40378196767481;1,40418485434609;1,85653593424402;1,43118818696277;-66,0570660600881;1,51075088241793;0,271985379515376;-159,887370253957;15,9727614236237;-15,6502067015364;1,42671103095316;-11,9565620996817;8,74283038773539;0,740127075934947;1,37610525092651;1,41365038219415;-8,932669407701;1,44390348120306;1,40824317418951;1,47327543226623;1,40057574496088;-3,98428776430111;1,4263167848716;1,867943018532;1,05579067626386
"32";1,40119341015268;1,40738456329291;1,47251649667334;-55,903846802134;1,4049663503151;4,86653360953509;1,21646310199645;1,81597480063948;10,9664900194057;0,94333596110696;3,13060365163741;1,48096498733449;-4,5843439184721;1,45409461266361;5,7032655713743;-21,8399635505518;1,48282785408561;-134,414059784974;3,12652198238978;-0,112775430207137;1,60927985121272;0,574032840402693;1,54143139546095;1,40270013923811;1,51839975830673;1,41727761407294;3,85027825958104;5,11243832916453;1,76022458010602;1,22473054652223;43,5607168640139;2,24517323830161;1,44827972889454;-0,96854397461528;1,40855669514323;1,40613523806251;1,58596125988313;1,40932103664033;2,29654570388725;2,83956282018271;2,19810558089821;1,40589082013925;12,9032879414235;2,15251488378907;0,403921251261627;1,05397918440843;4,16009523410452;1,54983437360105;1,40628152415193;7,84623457259282
